Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,SUMMARY,Unnamed: 6,Unnamed: 7,Unnamed: 8
Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Residential Real Estate Value Score,Affordable Housing Score,Personal Income Score
51710006902,Norfolk city,Virginia,2020,49,43,18,64
51710006902,Norfolk city,Virginia,2021,48,25,60,52
51710006902,Norfolk city,Virginia,2022,46,22,61,27
51710006902,Norfolk city,Virginia,2023,50,42,68,28
51710000700,Norfolk city,Virginia,2017,47,45,31,26
51710000700,Norfolk city,Virginia,2018,48,42,39,30
51710000700,Norfolk city,Virginia,2019,52,38,45,29
51710000700,Norfolk city,Virginia,2020,50,39,56,38
51710000700,Norfolk city,Virginia,2021,54,37,57,29
51710000700,Norfolk city,Virginia,2022,48,32,52,37
51710000700,Norfolk city,Virginia,2023,40,32,33,31
51740211100,Portsmouth city,Virginia,2017,43,52,49,66
51740211100,Portsmouth city,Virginia,2018,48,41,52,57
51740211100,Portsmouth city,Virginia,2019,45,32,62,57
51740211100,Portsmouth city,Virginia,2020,37,8,75,45
51740211100,Portsmouth city,Virginia,2021,44,40,76,53
51740211100,Portsmouth city,Virginia,2022,41,57,82,45
51740211100,Portsmouth city,Virginia,2023,46,63,85,52
51710001400,Norfolk city,Virginia,2017,46,43,62,31
51710001400,Norfolk city,Virginia,2018,42,46,74,25
51710001400,Norfolk city,Virginia,2019,44,28,82,26
51710001400,Norfolk city,Virginia,2020,35,23,87,31
51710001400,Norfolk city,Virginia,2021,42,18,80,39
51710001400,Norfolk city,Virginia,2022,36,19,83,44
51710001400,Norfolk city,Virginia,2023,36,17,58,33
51710001300,Norfolk city,Virginia,2017,36,21,27,14
51710001300,Norfolk city,Virginia,2018,40,4,39,29
51710001300,Norfolk city,Virginia,2019,40,14,52,44
51710001300,Norfolk city,Virginia,2020,42,28,43,43
51710001300,Norfolk city,Virginia,2021,32,25,18,37
51710001300,Norfolk city,Virginia,2022,35,23,15,35
51710001300,Norfolk city,Virginia,2023,32,,4,44
51710005702,Norfolk city,Virginia,2017,35,26,33,68
51710005702,Norfolk city,Virginia,2018,33,33,32,41
51710005702,Norfolk city,Virginia,2019,38,25,33,36
51710005702,Norfolk city,Virginia,2020,40,21,31,43
51710005702,Norfolk city,Virginia,2021,46,46,66,61
51710005702,Norfolk city,Virginia,2022,48,51,50,57
51710005702,Norfolk city,Virginia,2023,40,43,45,59
51710004001,Norfolk city,Virginia,2017,52,31,87,32
51710004001,Norfolk city,Virginia,2018,54,37,64,31
51710004001,Norfolk city,Virginia,2019,53,38,42,32
51710004001,Norfolk city,Virginia,2020,47,28,24,32
51710004001,Norfolk city,Virginia,2021,64,56,20,49
51710004001,Norfolk city,Virginia,2022,61,66,32,48
51710004001,Norfolk city,Virginia,2023,61,64,68,60
51710000600,Norfolk city,Virginia,2017,41,23,41,54
51710000600,Norfolk city,Virginia,2018,40,30,41,55
51710000600,Norfolk city,Virginia,2019,45,54,43,59
51710000600,Norfolk city,Virginia,2020,47,34,44,49
51710000600,Norfolk city,Virginia,2021,41,55,73,41
51710000600,Norfolk city,Virginia,2022,42,39,56,19
51710000600,Norfolk city,Virginia,2023,31,34,55,21
51710006000,Norfolk city,Virginia,2017,36,49,7,33
51710006000,Norfolk city,Virginia,2018,40,39,4,32
51710006000,Norfolk city,Virginia,2019,37,25,5,33
51710006000,Norfolk city,Virginia,2020,39,23,9,33
51710006000,Norfolk city,Virginia,2021,38,25,39,30
51710006000,Norfolk city,Virginia,2022,42,25,52,26
51710006000,Norfolk city,Virginia,2023,40,28,73,24
51710006603,Norfolk city,Virginia,2017,38,42,19,56
51710006603,Norfolk city,Virginia,2018,40,52,26,55
51710006603,Norfolk city,Virginia,2019,38,30,32,69
51710006603,Norfolk city,Virginia,2020,40,35,31,74
51710006603,Norfolk city,Virginia,2021,32,40,16,76
51710006603,Norfolk city,Virginia,2022,35,37,25,69
51710006603,Norfolk city,Virginia,2023,38,27,35,54
51710006604,Norfolk city,Virginia,2017,37,17,62,48
51710006604,Norfolk city,Virginia,2018,40,18,60,72
51710006604,Norfolk city,Virginia,2019,43,22,59,71
51710006604,Norfolk city,Virginia,2020,48,27,53,64
51710006604,Norfolk city,Virginia,2021,52,19,53,44
51710006604,Norfolk city,Virginia,2022,44,25,73,42
51710006604,Norfolk city,Virginia,2023,45,19,58,45
51710005100,Norfolk city,Virginia,2017,44,59,51,31
51710005100,Norfolk city,Virginia,2018,40,58,67,24
51710005100,Norfolk city,Virginia,2019,39,50,87,27
51710005100,Norfolk city,Virginia,2020,37,20,88,30
51710005100,Norfolk city,Virginia,2021,37,20,59,47
51710005100,Norfolk city,Virginia,2022,38,16,35,55
51710005100,Norfolk city,Virginia,2023,32,12,46,53
51740211600,Portsmouth city,Virginia,2017,42,22,39,33
51740211600,Portsmouth city,Virginia,2018,42,19,32,19
51740211600,Portsmouth city,Virginia,2019,39,18,29,23
51740211600,Portsmouth city,Virginia,2020,39,16,22,39
51740211600,Portsmouth city,Virginia,2021,38,22,27,58
51740211600,Portsmouth city,Virginia,2022,41,30,35,57
51740211600,Portsmouth city,Virginia,2023,46,38,41,47
51740210300,Portsmouth city,Virginia,2017,45,15,45,53
51740210300,Portsmouth city,Virginia,2018,34,15,33,43
51740210300,Portsmouth city,Virginia,2019,34,13,22,25
51740210300,Portsmouth city,Virginia,2020,32,13,17,21
51740210300,Portsmouth city,Virginia,2021,34,23,36,22
51740210300,Portsmouth city,Virginia,2022,32,45,3,22
51740210300,Portsmouth city,Virginia,2023,26,39,7,21
51710980300,Norfolk city,Virginia,2017,,,,
51710980300,Norfolk city,Virginia,2018,,,,
51710980300,Norfolk city,Virginia,2019,,,,
51710980300,Norfolk city,Virginia,2020,,,,
51710980300,Norfolk city,Virginia,2021,,,,
51710980300,Norfolk city,Virginia,2022,,,,
51710980300,Norfolk city,Virginia,2023,,,,
51740210400,Portsmouth city,Virginia,2017,31,19,62,27
51740210400,Portsmouth city,Virginia,2018,36,15,66,34
51740210400,Portsmouth city,Virginia,2019,47,24,66,62
51740210400,Portsmouth city,Virginia,2020,40,22,59,83
51740210400,Portsmouth city,Virginia,2021,45,46,41,75
51740210400,Portsmouth city,Virginia,2022,48,33,32,53
51740210400,Portsmouth city,Virginia,2023,48,54,43,27
51710000100,Norfolk city,Virginia,2017,34,12,19,41
51710000100,Norfolk city,Virginia,2018,34,10,18,53
51710000100,Norfolk city,Virginia,2019,38,14,17,66
51710000100,Norfolk city,Virginia,2020,41,15,14,59
51710000100,Norfolk city,Virginia,2021,36,14,21,59
51710000100,Norfolk city,Virginia,2022,40,32,37,63
51710000100,Norfolk city,Virginia,2023,50,49,40,65
51710002400,Norfolk city,Virginia,2017,54,45,44,43
51710002400,Norfolk city,Virginia,2018,53,37,36,54
51710002400,Norfolk city,Virginia,2019,58,41,40,73
51710002400,Norfolk city,Virginia,2020,58,36,47,77
51710002400,Norfolk city,Virginia,2021,52,36,63,76
51710002400,Norfolk city,Virginia,2022,52,43,69,56
51710002400,Norfolk city,Virginia,2023,52,48,79,52
51710003100,Norfolk city,Virginia,2017,31,29,5,13
51710003100,Norfolk city,Virginia,2018,33,38,3,10
51710003100,Norfolk city,Virginia,2019,36,31,1,9
51710003100,Norfolk city,Virginia,2020,46,44,1,15
51710003100,Norfolk city,Virginia,2021,48,37,2,32
51710003100,Norfolk city,Virginia,2022,40,50,4,42
51710003100,Norfolk city,Virginia,2023,37,26,13,35
51740213103,Portsmouth city,Virginia,2017,49,49,63,84
51740213103,Portsmouth city,Virginia,2018,52,36,68,83
51740213103,Portsmouth city,Virginia,2019,44,33,64,81
51740213103,Portsmouth city,Virginia,2020,49,28,60,50
51740213103,Portsmouth city,Virginia,2021,38,34,40,24
51740213103,Portsmouth city,Virginia,2022,40,37,39,19
51740213103,Portsmouth city,Virginia,2023,47,62,26,20
51740212900,Portsmouth city,Virginia,2017,46,28,42,28
51740212900,Portsmouth city,Virginia,2018,46,32,45,27
51740212900,Portsmouth city,Virginia,2019,48,26,48,36
51740212900,Portsmouth city,Virginia,2020,47,25,62,52
51740212900,Portsmouth city,Virginia,2021,42,31,57,55
51740212900,Portsmouth city,Virginia,2022,48,38,56,65
51740212900,Portsmouth city,Virginia,2023,50,30,75,63
51740212600,Portsmouth city,Virginia,2017,36,4,43,14
51740212600,Portsmouth city,Virginia,2018,36,4,38,13
51740212600,Portsmouth city,Virginia,2019,34,4,56,30
51740212600,Portsmouth city,Virginia,2020,46,5,62,50
51740212600,Portsmouth city,Virginia,2021,52,63,90,74
51740212600,Portsmouth city,Virginia,2022,55,68,46,49
51740212600,Portsmouth city,Virginia,2023,52,69,44,47
51740212300,Portsmouth city,Virginia,2017,35,18,14,21
51740212300,Portsmouth city,Virginia,2018,37,14,14,24
51740212300,Portsmouth city,Virginia,2019,38,11,16,14
51740212300,Portsmouth city,Virginia,2020,35,12,21,29
51740212300,Portsmouth city,Virginia,2021,46,21,,34
51740212300,Portsmouth city,Virginia,2022,52,44,,47
51740212300,Portsmouth city,Virginia,2023,56,59,,27
51710005800,Norfolk city,Virginia,2017,40,28,35,18
51710005800,Norfolk city,Virginia,2018,37,22,33,16
51710005800,Norfolk city,Virginia,2019,38,24,30,22
51710005800,Norfolk city,Virginia,2020,42,12,38,38
51710005800,Norfolk city,Virginia,2021,48,44,69,60
51710005800,Norfolk city,Virginia,2022,46,61,66,66
51710005800,Norfolk city,Virginia,2023,48,63,73,69
51710002000,Norfolk city,Virginia,2017,45,54,94,92
51710002000,Norfolk city,Virginia,2018,41,36,83,91
51710002000,Norfolk city,Virginia,2019,54,18,70,76
51710002000,Norfolk city,Virginia,2020,46,14,55,33
51710002000,Norfolk city,Virginia,2021,38,11,46,26
51710002000,Norfolk city,Virginia,2022,44,10,39,27
51710002000,Norfolk city,Virginia,2023,45,17,52,29
51710004300,Norfolk city,Virginia,2017,33,7,55,36
51710004300,Norfolk city,Virginia,2018,40,42,62,55
51710004300,Norfolk city,Virginia,2019,48,38,61,59
51710004300,Norfolk city,Virginia,2020,42,3,59,63
51710004300,Norfolk city,Virginia,2021,46,,31,41
51710004300,Norfolk city,Virginia,2022,37,,19,15
51710004300,Norfolk city,Virginia,2023,36,,20,7
51740212701,Portsmouth city,Virginia,2017,42,20,30,75
51740212701,Portsmouth city,Virginia,2018,42,20,35,72
51740212701,Portsmouth city,Virginia,2019,40,19,31,62
51740212701,Portsmouth city,Virginia,2020,41,22,29,31
51740212701,Portsmouth city,Virginia,2021,46,33,30,18
51740212701,Portsmouth city,Virginia,2022,44,51,25,13
51740212701,Portsmouth city,Virginia,2023,44,68,17,18
51740212702,Portsmouth city,Virginia,2017,32,82,16,31
51740212702,Portsmouth city,Virginia,2018,44,82,8,49
51740212702,Portsmouth city,Virginia,2019,40,84,8,56
51740212702,Portsmouth city,Virginia,2020,42,82,11,64
51740212702,Portsmouth city,Virginia,2021,46,79,27,66
51740212702,Portsmouth city,Virginia,2022,32,21,31,66
51740212702,Portsmouth city,Virginia,2023,38,20,34,44
51710004002,Norfolk city,Virginia,2017,44,26,35,33
51710004002,Norfolk city,Virginia,2018,48,24,32,62
51710004002,Norfolk city,Virginia,2019,51,21,32,84
51710004002,Norfolk city,Virginia,2020,48,23,35,84
51710004002,Norfolk city,Virginia,2021,48,26,54,80
51710004002,Norfolk city,Virginia,2022,46,28,71,70
51710004002,Norfolk city,Virginia,2023,44,27,73,50
51710006601,Norfolk city,Virginia,2017,36,14,6,45
51710006601,Norfolk city,Virginia,2018,36,11,2,64
51710006601,Norfolk city,Virginia,2019,32,26,0,65
51710006601,Norfolk city,Virginia,2020,39,22,0,72
51710006601,Norfolk city,Virginia,2021,46,32,4,76
51710006601,Norfolk city,Virginia,2022,37,16,16,77
51710006601,Norfolk city,Virginia,2023,40,15,18,71
51710006602,Norfolk city,Virginia,2017,39,38,56,41
51710006602,Norfolk city,Virginia,2018,42,31,60,68
51710006602,Norfolk city,Virginia,2019,42,22,60,79
51710006602,Norfolk city,Virginia,2020,46,18,68,79
51710006602,Norfolk city,Virginia,2021,40,38,66,79
51710006602,Norfolk city,Virginia,2022,44,33,77,56
51710006602,Norfolk city,Virginia,2023,44,34,76,30
51740212500,Portsmouth city,Virginia,2017,41,64,8,26
51740212500,Portsmouth city,Virginia,2018,39,45,14,36
51740212500,Portsmouth city,Virginia,2019,36,40,32,46
51740212500,Portsmouth city,Virginia,2020,40,29,39,33
51740212500,Portsmouth city,Virginia,2021,36,30,43,50
51740212500,Portsmouth city,Virginia,2022,38,20,49,58
51740212500,Portsmouth city,Virginia,2023,48,25,47,62
51710000300,Norfolk city,Virginia,2017,44,16,63,51
51710000300,Norfolk city,Virginia,2018,42,17,67,59
51710000300,Norfolk city,Virginia,2019,46,25,60,37
51710000300,Norfolk city,Virginia,2020,46,38,60,37
51710000300,Norfolk city,Virginia,2021,40,24,42,23
51710000300,Norfolk city,Virginia,2022,40,31,25,28
51710000300,Norfolk city,Virginia,2023,40,35,32,35
51710000500,Norfolk city,Virginia,2017,41,37,30,29
51710000500,Norfolk city,Virginia,2018,36,28,35,32
51710000500,Norfolk city,Virginia,2019,43,20,51,38
51710000500,Norfolk city,Virginia,2020,40,31,55,58
51710000500,Norfolk city,Virginia,2021,46,29,61,54
51710000500,Norfolk city,Virginia,2022,47,41,19,60
51710000500,Norfolk city,Virginia,2023,48,51,16,56
51740213104,Portsmouth city,Virginia,2017,36,25,15,23
51740213104,Portsmouth city,Virginia,2018,38,25,11,17
51740213104,Portsmouth city,Virginia,2019,35,24,18,26
51740213104,Portsmouth city,Virginia,2020,52,30,27,50
51740213104,Portsmouth city,Virginia,2021,52,40,63,62
51740213104,Portsmouth city,Virginia,2022,54,46,66,51
51740213104,Portsmouth city,Virginia,2023,55,45,63,48
51710005602,Norfolk city,Virginia,2017,44,22,38,15
51710005602,Norfolk city,Virginia,2018,46,28,41,14
51710005602,Norfolk city,Virginia,2019,54,45,39,15
51710005602,Norfolk city,Virginia,2020,44,41,38,23
51710005602,Norfolk city,Virginia,2021,48,55,51,29
51710005602,Norfolk city,Virginia,2022,51,65,66,48
51710005602,Norfolk city,Virginia,2023,50,54,73,59
51710005902,Norfolk city,Virginia,2017,44,27,16,68
51710005902,Norfolk city,Virginia,2018,47,26,13,69
51710005902,Norfolk city,Virginia,2019,47,43,14,70
51710005902,Norfolk city,Virginia,2020,49,49,15,71
51710005902,Norfolk city,Virginia,2021,42,33,17,66
51710005902,Norfolk city,Virginia,2022,48,64,18,54
51710005902,Norfolk city,Virginia,2023,48,52,26,32
51740213001,Portsmouth city,Virginia,2017,55,39,32,42
51740213001,Portsmouth city,Virginia,2018,58,37,45,57
51740213001,Portsmouth city,Virginia,2019,56,38,49,55
51740213001,Portsmouth city,Virginia,2020,53,43,48,50
51740213001,Portsmouth city,Virginia,2021,46,45,44,47
51740213001,Portsmouth city,Virginia,2022,44,78,22,65
51740213001,Portsmouth city,Virginia,2023,52,69,30,76
51710000202,Norfolk city,Virginia,2017,42,28,16,57
51710000202,Norfolk city,Virginia,2018,38,25,18,50
51710000202,Norfolk city,Virginia,2019,38,38,19,37
51710000202,Norfolk city,Virginia,2020,46,58,16,30
51710000202,Norfolk city,Virginia,2021,54,66,9,37
51710000202,Norfolk city,Virginia,2022,48,63,7,42
51710000202,Norfolk city,Virginia,2023,48,69,7,51
51710003400,Norfolk city,Virginia,2017,30,46,30,29
51710003400,Norfolk city,Virginia,2018,31,44,33,37
51710003400,Norfolk city,Virginia,2019,35,14,28,24
51710003400,Norfolk city,Virginia,2020,30,13,23,37
51710003400,Norfolk city,Virginia,2021,22,11,27,31
51710003400,Norfolk city,Virginia,2022,32,26,39,54
51710003400,Norfolk city,Virginia,2023,36,45,22,59
51710006501,Norfolk city,Virginia,2017,29,1,38,26
51710006501,Norfolk city,Virginia,2018,36,54,37,32
51710006501,Norfolk city,Virginia,2019,31,55,37,65
51710006501,Norfolk city,Virginia,2020,38,55,38,73
51710006501,Norfolk city,Virginia,2021,34,,41,74
51710006501,Norfolk city,Virginia,2022,38,,13,63
51710006501,Norfolk city,Virginia,2023,39,23,6,44
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
